,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
7213,3,3,5,1,1,1,1,2,3,2,3,1,1,1,2,1,1,1,3,4,2,3
2029,1,1,5,2,2,1,1,1,6,2,1,2,2,3,1,1,1,1,2,3,2,2
7067,3,3,4,1,1,1,1,2,3,2,3,1,2,1,2,1,1,1,3,4,2,2
7999,4,3,4,1,2,2,1,1,4,1,3,2,2,4,4,1,3,1,2,2,5,3
4894,1,2,1,1,1,1,1,1,5,1,1,1,1,7,5,1,1,1,1,1,1,4
196,1,3,3,2,8,1,1,1,5,1,5,2,2,3,2,1,1,1,2,2,6,7
4617,2,2,2,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,2,4
5137,2,1,1,1,1,1,1,1,1,1,1,1,1,5,7,1,1,1,1,1,1,4
415,1,2,3,2,8,1,2,2,1,2,1,2,2,3,2,1,1,1,2,8,2,2
8102,3,3,4,1,2,2,1,1,8,1,3,2,2,4,4,1,2,1,2,9,5,3
2094,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,3,1,2
7318,4,2,3,1,2,1,2,1,1,1,3,1,1,3,2,1,1,2,2,4,6,1
7698,4,3,4,1,2,2,1,1,7,1,3,2,2,4,4,1,3,1,2,2,2,3
432,4,3,1,2,8,1,1,1,9,1,5,2,2,3,2,1,1,1,2,3,4,1
7485,1,2,2,1,2,1,2,1,1,1,3,2,2,3,2,1,1,2,2,4,6,1
2921,2,2,5,2,2,1,1,1,6,2,1,2,2,1,2,1,1,1,2,3,1,2
3128,2,1,4,2,2,1,1,1,9,2,1,2,2,1,2,1,1,1,2,2,1,2
2264,1,1,4,2,2,1,1,1,4,2,1,2,2,1,2,1,1,1,2,3,1,2
7356,3,3,5,1,1,1,1,2,3,2,3,2,2,1,1,1,1,1,3,4,2,3
4552,1,1,1,1,1,1,1,1,2,1,1,1,1,7,1,1,1,1,1,1,2,2
2215,1,2,2,2,2,1,1,1,9,2,1,2,2,2,2,1,1,1,2,2,1,2
6149,1,3,4,1,3,1,1,2,3,2,3,2,2,1,1,1,1,1,3,4,2,2
5239,2,3,3,2,1,1,1,1,9,2,1,3,3,3,2,1,1,1,2,1,4,1
1108,1,3,4,1,2,1,2,1,2,2,2,3,3,3,2,1,1,1,3,2,3,1
5714,1,1,7,2,2,1,1,1,9,1,3,2,2,3,8,1,1,2,3,4,5,5
7940,3,1,5,1,9,2,1,1,9,1,5,1,4,8,9,1,1,3,5,4,5,2
6332,1,3,5,1,1,1,1,2,3,2,3,1,2,3,1,1,1,1,3,4,2,3
7771,4,3,2,1,2,1,2,1,9,1,3,2,1,3,2,1,1,2,2,4,4,1
5384,2,3,7,2,2,1,1,1,11,1,3,2,2,3,8,1,1,2,3,4,5,5
6728,2,1,4,1,1,1,1,2,3,2,3,2,2,1,2,1,1,1,3,4,2,3
1195,1,2,2,1,2,1,2,1,10,2,2,3,2,3,2,1,1,1,3,3,4,1
7935,3,3,4,1,1,1,1,2,3,2,3,2,2,3,1,1,1,1,3,4,2,3
2499,2,3,3,1,2,1,2,1,2,2,2,3,3,3,2,1,1,1,3,3,4,1
604,4,3,3,2,7,1,1,1,4,1,5,2,2,3,2,1,1,1,2,3,6,1
7899,1,2,3,1,2,1,2,1,9,1,3,1,2,3,2,1,1,2,2,4,4,1
880,2,3,2,1,2,1,2,1,4,2,2,2,3,3,2,1,1,1,3,2,4,1
1219,1,1,1,2,7,1,1,1,4,1,4,2,4,3,2,1,1,1,2,3,4,1
3121,1,2,2,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,2
3064,2,1,2,2,2,1,1,1,6,2,1,2,2,1,3,1,1,1,2,2,2,2
2233,2,1,2,2,2,1,1,1,1,2,1,2,2,1,3,1,1,1,2,3,2,2
3377,2,1,5,2,2,1,1,1,9,2,1,2,2,2,3,1,1,1,2,3,2,2
5201,1,1,4,1,1,1,1,2,3,2,3,2,2,3,2,1,1,1,3,4,2,4
6507,1,1,5,1,5,1,1,2,3,2,3,2,2,3,2,1,1,1,3,4,2,2
5937,3,3,7,2,2,1,1,1,11,1,3,2,2,6,8,1,1,2,3,4,5,5
6176,2,3,5,1,1,1,1,2,3,2,3,2,2,3,2,1,1,1,3,4,2,4
4291,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,2
1945,2,2,4,1,2,1,2,1,1,2,2,3,3,3,2,1,1,1,3,2,4,1
4782,2,2,5,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2
3076,1,2,4,2,2,1,1,1,6,2,1,2,2,3,2,1,1,1,2,3,2,2
1706,2,1,4,2,6,1,1,2,4,1,2,2,2,3,2,1,1,1,2,2,2,6
1158,2,3,2,1,2,1,2,1,2,2,2,3,3,3,2,1,1,1,3,3,4,1
4872,2,1,2,1,1,1,1,1,5,1,1,1,1,1,7,1,1,1,1,1,1,1
6654,3,3,4,1,3,1,1,2,3,2,3,2,1,3,2,1,1,1,3,4,2,2
7013,2,1,4,1,1,1,1,2,3,2,3,2,1,1,1,1,1,1,3,4,2,2
4442,1,1,1,1,1,1,1,1,2,1,1,1,1,7,7,1,1,1,1,1,1,2
4602,2,2,2,1,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,1
5194,1,1,2,1,1,1,1,1,5,1,1,1,1,7,7,1,1,1,1,1,2,4
5814,1,1,4,1,3,1,1,2,3,2,3,1,1,1,1,1,1,1,3,4,2,3
6129,1,1,5,1,1,1,1,2,3,2,3,1,2,3,2,1,1,1,3,4,2,2
5404,4,1,7,2,2,1,1,1,12,1,1,2,2,3,2,1,1,2,2,7,2,1
7893,1,3,2,1,2,1,2,1,1,1,3,2,1,3,2,1,1,2,2,4,4,1
7191,2,1,5,1,3,1,1,2,3,2,3,2,2,1,1,1,1,1,3,4,2,4
3378,2,2,1,1,1,1,1,1,5,1,1,1,1,5,5,1,1,1,1,1,2,4
1782,2,3,3,2,6,1,1,2,9,1,2,2,2,3,2,1,1,1,2,3,4,1
5364,1,1,4,1,5,1,1,2,3,2,3,1,2,1,1,1,1,1,3,4,2,3
7117,3,1,5,1,5,1,1,2,3,2,3,1,2,3,2,1,1,1,3,4,2,4
3305,1,2,3,1,4,1,1,2,1,1,1,2,2,3,2,1,1,1,2,3,4,2
904,2,2,3,1,2,1,2,1,1,2,2,3,2,3,2,1,1,1,3,3,4,1
1446,2,2,2,1,2,1,2,1,1,2,2,3,3,3,2,1,1,1,3,2,4,1
7621,4,2,2,1,2,1,2,1,5,1,3,2,2,3,2,1,1,2,2,4,6,1
3770,2,1,4,2,2,1,1,1,1,2,1,2,2,3,1,1,1,1,2,2,1,2
6765,2,1,4,1,3,1,1,2,3,2,3,2,2,1,1,1,1,1,3,4,2,3
6109,2,1,5,1,5,1,1,2,3,2,3,1,1,3,1,1,1,1,3,4,2,4
4316,2,2,2,1,1,1,1,1,2,1,1,1,1,5,7,1,1,1,1,1,2,1
7092,2,3,4,1,1,1,1,2,3,2,3,1,1,3,2,1,1,1,3,4,2,3
1784,1,2,4,1,2,1,2,1,2,2,2,3,3,3,2,1,1,1,3,3,3,1
1565,2,1,4,2,6,1,1,2,1,1,2,2,2,3,2,1,1,1,2,3,4,1
3907,2,2,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,2,2
7918,2,1,7,2,2,1,1,1,9,1,1,2,2,3,2,1,1,2,2,4,2,4
7650,4,2,3,1,2,1,2,1,1,1,3,2,2,3,2,1,1,2,2,4,6,1
5050,1,1,5,1,5,1,1,2,3,2,3,1,1,3,2,1,1,1,3,4,2,3
7604,3,3,5,1,3,1,1,2,3,2,3,2,2,1,1,1,1,1,3,4,2,2
4943,2,1,1,1,1,1,1,1,2,1,1,1,1,7,5,1,1,1,1,1,2,1
3353,2,1,4,2,2,1,1,1,6,2,1,2,2,1,2,1,1,1,2,2,2,2
7576,3,1,4,1,1,1,1,2,3,2,3,2,1,1,1,1,1,1,3,4,2,3
7982,1,3,2,1,2,1,2,1,5,1,3,2,1,3,2,1,1,2,2,4,6,1
3801,2,1,5,2,2,1,1,1,4,2,1,2,2,1,2,1,1,1,2,3,1,2
8080,3,1,4,1,1,1,1,2,3,2,3,1,2,3,2,1,1,1,3,4,2,4
7175,1,3,4,1,2,2,1,1,4,1,3,2,2,4,4,1,2,1,2,6,5,3
7321,3,3,4,1,1,1,1,2,3,2,3,2,2,1,1,1,1,1,3,4,2,3
3819,2,1,5,2,2,1,1,1,6,2,1,2,2,3,2,1,1,1,2,3,2,2
4787,2,1,4,2,2,1,1,1,4,2,1,2,2,1,2,1,1,1,2,2,2,2
2750,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2
4371,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1
4828,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2
4687,1,1,2,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1
254,4,1,3,2,8,1,1,1,10,1,5,2,2,3,2,1,1,1,2,2,6,7
5573,1,3,6,2,1,1,1,1,2,2,1,2,3,3,2,1,1,1,2,1,4,1
1113,2,1,4,2,8,1,1,1,1,1,4,2,4,3,2,1,1,1,2,3,4,1
2321,1,1,4,2,2,1,1,1,1,2,1,2,2,3,3,1,1,1,2,3,1,2
2291,1,1,5,2,2,1,1,1,4,2,1,2,2,1,2,1,1,1,2,2,2,2
221,1,1,1,2,7,1,1,1,4,1,4,2,4,3,2,1,1,1,2,2,4,1
267,4,3,3,2,7,1,1,1,10,1,5,2,2,3,2,1,1,1,2,2,4,7
107,4,1,3,2,7,1,1,1,5,1,5,2,2,3,2,1,1,1,2,2,4,7
4801,2,3,2,2,1,1,1,1,1,2,1,2,3,3,2,1,1,1,2,1,2,1
1226,1,2,4,1,2,1,2,1,1,2,2,2,2,3,2,1,1,1,3,3,3,1
5673,2,1,10,1,2,1,1,2,9,1,3,2,3,3,2,1,1,1,4,1,1,2
6987,2,3,5,1,3,1,1,2,3,2,3,2,2,1,1,1,1,1,3,4,2,3
6289,1,3,4,1,5,1,1,2,3,2,3,1,2,3,2,1,1,1,3,4,2,3
5656,2,3,2,2,1,1,1,1,9,2,1,3,3,3,2,1,1,1,2,1,4,6
1512,1,1,1,2,7,1,1,1,5,1,5,2,2,3,2,1,1,1,2,3,4,7
6209,2,1,5,1,1,1,1,2,3,2,3,1,1,1,2,1,1,1,3,4,2,4
5141,1,1,5,1,5,1,1,2,3,2,3,1,1,1,1,1,1,1,3,4,2,4
303,1,1,3,2,8,1,1,1,5,1,5,2,2,3,2,1,1,1,2,3,4,1
3254,2,1,5,2,2,1,1,1,4,2,1,2,2,1,3,1,1,1,2,2,2,2
4168,2,1,2,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1
2177,1,2,2,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,2
5722,2,3,3,2,1,1,1,1,2,2,1,3,3,3,2,1,1,1,2,1,4,1
4522,1,1,2,1,1,1,1,1,5,1,1,1,1,5,7,1,1,1,1,1,1,2
1210,2,3,4,1,2,1,2,1,1,2,2,2,2,3,2,1,1,1,3,3,3,1
1786,1,3,2,1,2,1,2,1,2,2,2,3,3,3,2,1,1,1,3,3,3,1
4897,1,1,10,1,2,1,1,2,1,1,3,2,3,3,2,1,1,1,4,1,1,2
3886,1,3,3,1,4,1,1,2,4,1,1,2,2,3,2,1,1,1,2,2,4,2
527,1,2,4,1,2,1,1,2,10,1,2,2,2,3,2,1,1,1,2,3,1,6
1436,2,1,3,2,6,1,1,2,10,1,2,2,2,3,2,1,1,1,2,3,4,1
2446,2,2,4,2,2,1,1,1,1,2,1,2,2,3,2,1,1,1,2,2,1,2
5331,3,1,1,1,2,1,1,2,9,1,3,1,4,3,5,1,1,1,3,4,2,2
7872,3,3,5,1,3,1,1,2,3,2,3,2,1,1,2,1,1,1,3,4,2,2
376,4,1,1,2,8,1,1,1,4,1,5,2,2,3,2,1,1,1,2,2,6,7
1869,1,3,4,1,2,1,2,1,4,2,2,2,3,3,2,1,1,1,3,3,4,1
6983,4,3,4,1,2,1,1,1,9,1,1,4,4,7,5,1,1,2,2,4,1,4
4505,2,1,2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2
7633,3,1,5,1,1,1,1,2,3,2,3,2,2,3,1,1,1,1,3,4,2,3
4467,1,2,1,1,1,1,1,1,5,1,1,1,1,7,7,1,1,1,1,1,1,2
755,2,1,1,2,8,1,1,1,4,1,4,2,4,3,2,1,1,1,2,2,1,1
291,1,3,1,2,8,1,1,1,4,1,5,2,2,3,2,1,1,1,2,3,4,7
3038,2,1,5,2,2,1,1,1,1,2,1,2,2,3,3,1,1,1,2,3,2,2
2572,1,1,4,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,3,2,2
1543,1,2,3,1,2,1,2,1,1,2,2,3,2,3,2,1,1,1,3,3,3,1
290,4,1,1,2,8,1,1,1,4,1,5,2,2,3,2,1,1,1,2,3,4,1
188,1,1,4,2,7,1,1,1,9,1,4,2,4,3,2,1,1,1,2,2,1,4
2389,2,2,4,2,2,1,1,1,4,2,1,2,2,3,2,1,1,1,2,2,2,2
1201,4,3,3,2,7,1,1,1,9,1,5,2,2,3,2,1,1,1,2,3,6,1
6747,1,3,5,1,1,1,1,2,3,2,3,2,1,3,2,1,1,1,3,4,2,3
7039,1,2,2,1,2,1,2,1,5,1,3,1,2,3,2,1,1,2,2,4,4,1
1536,1,3,3,2,6,1,1,2,1,1,2,2,2,3,2,1,1,1,2,2,4,6
4110,2,2,1,1,1,1,1,1,5,1,1,1,1,7,5,1,1,1,1,1,1,1
4669,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
501,1,3,3,2,8,1,1,1,5,1,5,2,2,3,2,1,1,1,2,3,6,7
7925,3,1,4,1,3,1,1,2,3,2,3,2,1,1,1,1,1,1,3,4,2,2
6060,2,1,4,1,1,1,1,2,3,2,3,2,2,1,2,1,1,1,3,4,2,2
7133,3,3,2,1,2,1,2,1,1,1,3,1,1,3,2,1,1,2,2,4,4,1
1539,2,1,3,2,6,1,1,2,9,1,2,2,2,3,2,1,1,1,2,2,2,1
4101,2,1,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,2
5890,1,1,4,1,1,1,1,2,3,2,3,2,2,3,1,1,1,1,3,4,2,4
5665,3,1,8,1,2,1,2,2,9,1,1,3,3,3,5,1,1,1,3,4,2,3
6267,1,3,5,1,3,1,1,2,3,2,3,2,1,3,2,1,1,1,3,4,2,4
7519,3,1,5,1,3,1,1,2,3,2,3,1,2,1,2,1,1,1,3,4,2,3
672,1,2,1,2,8,1,2,2,9,2,1,2,2,3,2,1,1,1,2,8,2,2
8036,3,1,5,1,5,1,1,2,3,2,3,1,1,1,2,1,1,1,3,4,2,2
5430,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1
7083,3,3,5,1,1,1,1,2,3,2,3,1,1,1,1,1,1,1,3,4,2,3
2002,1,2,4,2,2,1,1,1,9,2,1,2,2,2,3,1,1,1,2,3,1,2
4273,2,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,2
7994,3,3,5,1,5,1,1,2,3,2,3,2,1,3,2,1,1,1,3,4,2,4
1464,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,3,2,2
6897,1,3,4,1,5,1,1,2,3,2,3,1,1,1,1,1,1,1,3,4,2,2
6366,1,3,4,1,1,1,1,2,3,2,3,2,2,3,1,1,1,1,3,4,2,4
1192,2,1,4,2,8,1,1,1,1,1,4,2,4,3,2,1,1,1,2,2,4,4
2550,2,2,4,2,2,1,1,1,1,2,1,2,2,3,3,1,1,1,2,3,1,2
2991,1,1,2,2,2,1,1,1,1,2,1,2,2,2,3,1,1,1,2,2,1,2
3852,2,1,4,2,2,1,1,1,6,2,1,2,2,3,1,1,1,1,2,2,2,2
5229,3,1,7,2,2,1,1,1,9,1,3,2,2,3,8,1,1,2,3,4,5,5
7313,1,3,2,1,2,1,2,1,1,1,3,1,2,3,2,1,1,2,2,4,6,1
1513,1,2,3,2,7,1,2,2,1,2,1,2,2,3,2,1,1,1,2,8,2,2
216,1,1,1,2,7,1,1,1,10,1,5,2,2,3,2,1,1,1,2,3,4,1
5011,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,1,1,1,1,1,2,1
6018,3,3,4,1,5,1,1,2,3,2,3,2,1,1,1,1,1,1,3,4,2,4
421,1,1,4,2,6,1,1,2,1,1,2,2,2,3,2,1,1,1,2,2,4,6
505,1,3,2,1,2,1,2,1,1,2,2,2,2,3,2,1,1,1,3,2,4,1
5395,1,2,1,1,1,1,1,1,2,1,1,1,1,7,1,1,1,1,1,1,2,1
4456,2,2,2,1,1,1,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,1
4528,2,2,2,1,1,1,1,1,2,1,1,1,1,7,5,1,1,1,1,1,1,4
3399,1,3,2,1,4,1,1,2,4,1,1,2,2,3,2,1,1,1,2,3,4,2
1582,2,3,4,2,6,1,1,2,9,1,2,2,2,3,2,1,1,1,2,2,2,6
506,2,3,4,1,2,1,2,1,1,2,2,3,2,3,2,1,1,1,3,2,3,1
2995,1,1,4,2,2,1,1,1,4,2,1,2,2,2,3,1,1,1,2,3,1,2
5155,1,3,6,2,1,1,1,1,9,2,1,2,2,3,2,1,1,1,2,1,4,1
6613,2,3,4,1,3,1,1,2,3,2,3,2,1,3,1,1,1,1,3,4,2,3
6626,1,3,5,1,3,1,1,2,3,2,3,2,1,3,1,1,1,1,3,4,2,3
3392,1,2,2,1,4,1,1,2,4,1,1,2,2,3,2,1,1,1,2,2,4,2
5251,3,1,6,2,2,1,1,1,9,1,3,2,2,3,8,1,1,2,3,4,5,5
2333,1,1,5,2,2,1,1,1,6,2,1,2,2,1,3,1,1,1,2,2,1,2
2874,1,1,2,2,2,1,1,1,9,2,1,2,2,3,1,1,1,1,2,2,1,2
4194,2,2,5,2,2,1,1,1,6,2,1,2,2,1,1,1,1,1,2,2,1,2
3615,1,2,7,1,4,1,2,2,6,1,1,2,2,3,2,1,1,1,2,2,4,2
5076,2,2,1,1,1,1,1,1,2,1,1,1,1,5,5,1,1,1,1,1,2,4
2006,2,2,3,1,2,1,2,1,2,2,2,3,2,3,2,1,1,1,3,2,4,1
5666,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
2648,1,2,2,2,2,1,1,1,6,2,1,2,2,2,3,1,1,1,2,3,1,2
347,2,3,2,1,2,1,2,1,4,2,2,2,3,3,2,1,1,1,3,3,4,1
7169,3,3,2,1,2,1,2,1,1,1,3,2,1,3,2,1,1,2,2,4,6,1
6808,1,3,5,1,5,1,1,2,3,2,3,2,1,1,2,1,1,1,3,4,2,2
333,1,1,3,2,8,1,1,1,5,1,5,2,2,3,2,1,1,1,2,2,6,1
4903,1,1,5,1,5,1,1,2,3,2,3,1,1,1,2,1,1,1,3,4,2,3
7332,3,3,5,1,5,1,1,2,3,2,3,1,1,1,1,1,1,1,3,4,2,2
3204,1,2,2,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1
5344,1,2,4,1,2,1,2,2,9,1,1,3,2,3,5,1,1,1,3,4,2,3
3024,2,1,5,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,3,2,2
7105,2,1,4,1,1,1,1,2,3,2,3,1,2,1,2,1,1,1,3,4,2,3
6263,2,3,4,1,5,1,1,2,3,2,3,2,1,1,1,1,1,1,3,4,2,2
7608,1,2,2,1,2,1,2,1,1,1,3,1,2,3,2,1,1,2,2,4,6,1
7883,3,3,4,1,5,1,1,2,3,2,3,1,2,1,1,1,1,1,3,4,2,3
3703,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,4
746,4,1,3,2,7,1,1,1,9,1,5,2,2,3,2,1,1,1,2,3,4,7
1563,4,1,3,2,8,1,1,1,5,1,5,2,2,3,2,1,1,1,2,2,6,7
6325,1,3,4,1,3,1,1,2,3,2,3,1,1,1,1,1,1,1,3,4,2,2
7756,3,3,5,1,1,1,1,2,3,2,3,1,1,3,1,1,1,1,3,4,2,4
2423,1,2,5,2,2,1,1,1,6,2,1,2,2,3,2,1,1,1,2,2,1,2
4343,2,2,1,1,1,1,1,1,5,1,1,1,1,7,5,1,1,1,1,1,2,1
2522,1,1,4,2,2,1,1,1,4,2,1,2,2,2,2,1,1,1,2,3,1,2
5748,2,3,2,2,1,1,1,1,1,2,1,2,3,3,2,1,1,1,2,1,2,6
4995,1,3,4,2,2,1,1,1,9,1,3,2,2,3,8,1,1,2,3,4,5,5
6522,3,1,5,1,1,1,1,2,3,2,3,1,2,3,2,1,1,1,3,4,2,2
7508,3,3,5,1,3,1,1,2,3,2,3,2,1,3,2,1,1,1,3,4,2,2
6523,2,1,5,1,3,1,1,2,3,2,3,1,1,1,1,1,1,1,3,4,2,2
3282,1,1,2,2,2,1,1,1,6,2,1,2,2,3,3,1,1,1,2,3,2,2
3176,2,1,4,2,2,1,1,1,9,2,1,2,2,3,3,1,1,1,2,3,1,2
2988,2,2,4,2,2,1,1,1,1,2,1,2,2,3,2,1,1,1,2,3,2,2
259,2,1,4,2,8,1,1,1,9,1,4,2,4,3,2,1,1,1,2,2,4,1
5130,4,2,1,1,2,1,1,2,9,1,3,1,4,3,6,1,1,1,3,4,2,2
7610,3,1,5,1,3,1,1,2,3,2,3,1,2,3,1,1,1,1,3,4,2,2
6948,3,3,5,1,1,1,1,2,3,2,3,1,1,3,2,1,1,1,3,4,2,3
5235,2,3,2,2,1,1,1,1,9,2,1,2,3,3,2,1,1,1,2,1,2,6
6880,2,1,4,1,1,1,1,2,3,2,3,1,1,1,1,1,1,1,3,4,2,3
380,1,3,3,1,2,1,2,1,10,2,2,3,2,3,2,1,1,1,3,2,4,1
4038,2,2,2,2,2,1,1,1,6,2,1,2,2,2,2,1,1,1,2,3,2,2
3135,2,2,5,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,3,2,2
1912,1,2,2,1,2,1,2,1,2,2,2,2,2,3,2,1,1,1,3,3,4,1
2287,2,3,4,2,6,1,1,2,1,1,2,2,2,3,2,1,1,1,2,3,4,6
599,1,3,2,1,2,1,2,1,4,2,2,2,3,3,2,1,1,1,3,2,3,1
1844,2,2,3,1,2,1,2,1,1,2,2,2,3,3,2,1,1,1,3,3,4,1
45,1,1,1,2,8,1,1,1,10,1,5,2,2,3,2,1,1,1,2,3,4,7
1444,2,1,3,2,6,1,1,2,9,1,2,2,2,3,2,1,1,1,2,3,2,1
1652,1,3,2,1,2,1,2,1,2,2,2,3,2,3,2,1,1,1,3,2,4,1
1586,1,2,4,1,2,1,2,1,1,2,2,3,2,3,2,1,1,1,3,2,4,1
7130,3,3,5,1,5,1,1,2,3,2,3,2,1,3,2,1,1,1,3,4,2,2
5195,2,3,6,2,1,1,1,1,2,2,1,3,3,3,2,1,1,1,2,1,4,6
6560,2,3,4,1,1,1,1,2,3,2,3,2,1,3,1,1,1,1,3,4,2,2
1893,1,3,2,1,2,1,2,1,2,2,2,2,2,3,2,1,1,1,3,2,3,1
5403,1,1,4,1,1,1,1,2,3,2,3,1,1,3,2,1,1,1,3,4,2,4
4947,1,2,1,1,1,1,1,1,2,1,1,1,1,7,1,1,1,1,1,1,1,2
7844,1,3,4,1,2,2,1,1,8,1,3,2,2,4,4,1,2,1,2,6,5,3
5660,2,1,5,2,2,1,1,1,11,1,3,2,2,6,8,1,1,2,3,4,5,5
3133,1,2,4,2,2,1,1,1,6,2,1,2,2,3,1,1,1,1,2,3,1,2
4475,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,2,4
4450,2,1,4,2,2,1,1,1,4,2,1,2,2,2,3,1,1,1,2,2,2,2
7768,4,2,3,1,2,1,2,1,1,1,3,2,2,3,2,1,1,2,2,4,4,1
6138,2,3,4,1,1,1,1,2,3,2,3,2,2,3,1,1,1,1,3,4,2,3
1966,2,3,4,1,2,1,2,1,10,2,2,3,3,3,2,1,1,1,3,3,4,1
5102,1,3,3,2,1,1,1,1,1,2,1,2,2,3,2,1,1,1,2,1,4,6
51,4,3,3,2,8,1,1,1,10,1,5,2,2,3,2,1,1,1,2,2,6,7
7882,2,3,5,1,5,1,1,2,3,2,3,1,2,3,1,1,1,1,3,4,2,2
3071,2,1,2,2,2,1,1,1,4,2,1,2,2,1,1,1,1,1,2,3,1,2
4633,2,2,2,2,2,1,1,1,6,2,1,2,2,1,2,1,1,1,2,3,2,2
6574,1,1,5,1,1,1,1,2,3,2,3,2,2,3,1,1,1,1,3,4,2,4
1600,2,3,2,1,2,1,2,1,10,2,2,3,3,3,2,1,1,1,3,3,3,1
4987,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,1,1,1,1,1,1,4
5829,1,3,3,2,1,1,1,1,9,2,1,2,3,3,2,1,1,1,2,1,4,1
3127,2,2,5,2,2,1,1,1,9,2,1,2,2,1,3,1,1,1,2,2,2,2
3460,1,1,5,2,2,1,1,1,1,2,1,2,2,1,3,1,1,1,2,3,1,2
6837,1,3,4,1,1,1,1,2,3,2,3,1,2,3,1,1,1,1,3,4,2,4
4743,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,4
5544,2,3,3,2,1,1,1,1,1,2,1,2,3,3,2,1,1,1,2,1,2,6
6584,2,3,5,1,5,1,1,2,3,2,3,2,2,3,1,1,1,1,3,4,2,4
1298,2,3,3,1,2,1,2,1,4,2,2,2,2,3,2,1,1,1,3,2,3,1
426,4,3,3,2,7,1,1,1,10,1,5,2,2,3,2,1,1,1,2,2,6,7
2112,1,2,5,2,2,1,1,1,4,2,1,2,2,1,3,1,1,1,2,2,2,2
805,4,1,3,2,7,1,1,1,10,1,5,2,2,3,2,1,1,1,2,3,4,1
5929,1,1,4,2,2,1,1,1,9,1,3,2,2,3,2,1,1,2,3,4,5,5
410,1,3,4,1,2,1,2,1,4,2,2,3,3,3,2,1,1,1,3,3,4,1
6786,1,1,5,1,3,1,1,2,3,2,3,2,2,3,2,1,1,1,3,4,2,3
2887,2,1,5,2,2,1,1,1,9,2,1,2,2,1,1,1,1,1,2,3,2,2
2913,1,2,4,2,2,1,1,1,9,2,1,2,2,1,3,1,1,1,2,3,1,2
7573,3,1,4,1,3,1,1,2,3,2,3,1,1,1,2,1,1,1,3,4,2,3
3085,2,1,5,2,2,1,1,1,6,2,1,2,2,2,2,1,1,1,2,3,1,2
210,4,3,3,2,8,1,1,1,9,1,5,2,2,3,2,1,1,1,2,3,6,7
5091,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1
6027,2,1,5,1,3,1,1,2,3,2,3,1,2,1,1,1,1,1,3,4,2,2
7271,3,1,5,1,3,1,1,2,3,2,3,2,1,3,2,1,1,1,3,4,2,2
6740,2,3,4,1,5,1,1,2,3,2,3,2,2,3,2,1,1,1,3,4,2,4
1049,1,2,5,2,2,1,1,1,9,2,1,2,2,3,2,1,1,1,2,3,2,2
3131,2,1,2,2,2,1,1,1,1,2,1,2,2,3,1,1,1,1,2,3,1,2
7415,1,2,2,1,2,1,2,1,9,1,3,1,2,3,2,1,1,2,2,4,4,1
2963,1,1,4,2,2,1,1,1,6,2,1,2,2,1,2,1,1,1,2,3,1,2
